station,name,state,lat,lon,elevation
USC00413972,HART,TX,34.3697,-102.1175,1116.5
USC00413979,HARTLEY,TX,35.8783,-102.385,1184.8
USC00413981,HARTLEY 4 ESE,TX,35.8656,-102.3319,1190.2
USC00413992,HASKELL,TX,33.1644,-99.7389,484.6
USC00413994,HASKELL 6 NW,TX,33.2333,-99.8,519.1
USC00413995,HASKELL SCS,TX,33.0667,-99.6167,473.0
USC00413998,HASLET,TX,32.9867,-97.3722,229.5
USC00414020,HAWKINS,TX,32.5781,-95.2033,102.1
USC00414051,HEATH CANYON,TX,29.4481,-102.8283,536.4
USC00414058,HEBBRONVILLE,TX,27.3194,-98.6775,176.8
USC00414076,HEMPHILL,TX,31.35,-93.8333,91.4
USC00414077,HEMPHILL 6 NE,TX,31.4072,-93.7842,54.9
USC00414080,HEMPSTEAD,TX,30.1,-96.0833,76.5
USC00414081,HENDERSON,TX,32.1828,-94.7967,140.5
USC00414093,HENRIETTA,TX,33.8128,-98.2003,283.5
USC00414098,HEREFORD,TX,34.8172,-102.4003,1164.3
USC00414137,HICO,TX,31.9844,-98.0311,317.9
USC00414140,HIGGINS,TX,36.1161,-100.0239,781.5
USC00414150,HIGHBANK,TX,31.1667,-96.8167,107.0
USC00414182,HILLSBORO,TX,32.0161,-97.1094,167.6
USC00414185,HILL'S RANCH,TX,30.2333,-97.6833,144.8
USC00414194,HITCHCOCK,TX,29.35,-95.0167,6.1
USC00414202,HOLLY LAKE RCH,TX,32.7275,-95.1925,150.9
USC00414254,HONDO,TX,29.3364,-99.1386,267.9
USC00414257,HONEY GROVE,TX,33.5869,-95.9075,201.8
USC00414278,HORDS CREEK DAM,TX,31.8456,-99.5606,594.1
USC00414321,HOUSTON HTS,TX,29.7914,-95.4261,19.8
USC00414326,HOUSTON-PORT,TX,29.7456,-95.28,5.8
USC00414328,HOUSTON SAN JACINTO DA,TX,29.9167,-95.15,17.7
USC00414333,HOUSTON NWSO,TX,29.4717,-95.0833,5.8
USC00414337,HUBBARD,TX,31.85,-96.8,152.4
USC00414348,HUDSPETH RVR RCH,TX,30.0047,-101.1772,478.5
USC00414358,HULEN,TX,29.4333,-95.0167,-999.9
USC00414375,HUNT 10 W,TX,30.0631,-99.505,612.6
USC00414382,HUNTSVILLE,TX,30.7064,-95.5422,150.6
USC00414397,HYATT,TX,30.5667,-94.4,34.1
USC00414440,INDIAN GAP,TX,31.6667,-98.4167,480.1
USC00414471,IOWA PARK EXP STN,TX,33.9167,-98.65,299.0
USC00414474,IRA,TX,32.5833,-101.0,-999.9
USC00414483,IRON BRG DAM,TX,32.8167,-95.9167,137.2
USC00414517,JACKSBORO,TX,33.2064,-98.1689,329.5
USC00414523,BROADDUS,TX,31.3167,-94.2833,82.0
USC00414524,JACKSONVILLE EXP STN,TX,31.9833,-95.2833,200.9
USC00414525,JACKSONVILLE,TX,31.9622,-95.2736,170.7
USC00414531,JAMAICA BEACH,TX,29.1967,-94.9883,1.2
USC00414563,JASPER,TX,30.9153,-94.0097,62.5
USC00414564,JASPER 2 E,TX,30.9167,-93.9667,67.1
USC00414570,JAYTON,TX,33.2542,-100.5731,612.6
USC00414575,JEDDO 3S,TX,29.7664,-97.3164,126.5
USC00414577,JEFFERSON,TX,32.7692,-94.3592,64.3
USC00414591,JEWETT,TX,31.35,-96.15,155.4
USC00414597,JOE POOL LAKE,TX,32.6406,-96.9747,180.1
USC00414605,JOHNSON CITY 2N,TX,30.3,-98.4094,346.6
USC00414609,JOHNSON RANCH (B),TX,29.0167,-103.3833,624.8
USC00414633,JONESVILLE,TX,32.4981,-94.1103,79.2
USC00414647,JOURDANTON,TX,28.9122,-98.5425,157.9
USC00414670,JUNCTION 4SSW,TX,30.4453,-99.8045,532.5
USC00414672,JUNO,TX,30.15,-101.1167,548.9
USC00414674,JUNO 10 NNE,TX,30.2833,-101.0833,641.0
USC00414675,JUNO 4 S,TX,30.0833,-101.1167,554.7
USC00414682,KAFFIE RCH,TX,27.0833,-98.5833,146.0
USC00414693,KARNACK,TX,32.6664,-94.1781,77.7
USC00414696,KARNES CITY 2N,TX,28.9069,-97.8756,137.2
USC00414705,KAUFMAN 3 SE,TX,32.5589,-96.2725,128.0
USC00414708,KAUFMAN 13ENE,TX,32.6139,-96.1394,153.0
USC00414710,K-BAR RCH,TX,31.6728,-102.4133,892.1
USC00414745,KEMPNER,TX,31.0833,-98.0,281.9
USC00414752,KENEDY,TX,28.8167,-97.85,85.0
USC00414761,KENNEDALE 6 SSW,TX,32.55,-97.2333,225.9
USC00414767,KENT 5 E,TX,31.0667,-104.15,1275.0
USC00414770,KENT 8SE,TX,31.0158,-104.1108,1402.7
USC00414775,KERMIT,TX,31.8408,-103.0889,862.6
USC00414780,KERRVILLE,TX,30.05,-99.15,499.9
USC00414782,KERRVILLE 3 NNE,TX,30.0739,-99.1094,547.7
USC00414791,KILLEEN,TX,31.1167,-97.7,244.1
USC00414792,KILLEEN,TX,31.0658,-97.6919,248.4
USC00414810,KINGSVILLE,TX,27.5311,-97.8497,17.4
USC00414819,KIRBYVILLE,TX,30.6167,-93.9167,61.0
USC00414841,KNAPP 2 SW,TX,32.6258,-101.1503,698.0
USC00414848,KNICKERBOCKER,TX,31.2667,-100.6333,624.8
USC00414852,KNOX CITY,TX,33.4167,-99.8167,467.0
USC00414903,LA GRANGE,TX,29.9175,-96.8769,108.8
USC00414911,LA JOYA,TX,26.3233,-98.3233,64.9
USC00414920,LA PRYOR,TX,28.9839,-99.8683,238.4
USC00414931,LA TUNA 1 S,TX,31.9836,-106.5914,1179.6
USC00414934,LA VERNIA,TX,29.3667,-98.1,146.0
USC00414950,LAJITAS,TX,29.2694,-103.7575,732.4
USC00414967,LAKE ALAN HENRY,TX,33.0642,-101.0489,695.6
USC00414968,LAKE AMENT,TX,29.4589,-103.4994,1100.0
USC00414974,LAKE COLORADO CITY,TX,32.3333,-100.9167,640.1
USC00414976,LAKE FK RSVR,TX,32.8228,-95.5278,127.1
USC00414978,LAKE KICKAPOO,TX,33.6667,-98.7833,323.1
USC00414979,LAKE PALO PINTO,TX,32.6433,-98.3181,274.3
USC00414980,LAKE TAWAKONI,TX,32.8522,-95.8864,136.6
USC00414982,LAKE KEMP,TX,33.7542,-99.1442,355.7
USC00415013,LAMESA 1 SSE,TX,32.7228,-101.9456,903.7
USC00415016,LAMKIN,TX,31.8167,-98.2667,304.8
USC00415018,LAMPASAS,TX,31.0717,-98.1847,314.6
USC00415048,LANGTRY,TX,29.8097,-101.5603,393.2
USC00415049,LANGTRY 2,TX,29.8,-101.5667,409.0
USC00415060,LAREDO 2,TX,27.5683,-99.4331,146.9
USC00415094,LAVON DAM,TX,33.0353,-96.4861,155.4
USC00415101,LAZY H RCH,TX,32.4669,-101.0683,662.9
USC00415113,LEAKEY,TX,29.7392,-99.7611,494.4
USC00415114,LEAKEY 2,TX,29.7,-99.8333,488.0
USC00415120,LEES,TX,32.0819,-101.4842,685.8
USC00415183,LEVELLAND,TX,33.55,-102.3758,1071.1
USC00415193,LEXINGTON,TX,30.4064,-97.0133,128.9
USC00415196,LIBERTY,TX,30.0592,-94.795,10.7
USC00415228,LINDALE 5 SE,TX,32.45,-95.3667,167.9
USC00415229,LINDEN,TX,33.0161,-94.3675,126.5
USC00415247,LIPSCOMB,TX,36.2361,-100.2708,728.5
USC00415249,LIPSCOMB NEAR SCS #20,TX,36.2833,-100.35,-999.9
USC00415263,LITTLEFIELD,TX,33.9167,-102.3333,1086.0
USC00415265,LITTLEFIELD,TX,33.8689,-102.2583,1054.0
USC00415271,LIVINGSTON 2 NNE,TX,30.7394,-94.9256,54.3
USC00415272,LLANO,TX,30.7425,-98.6542,310.9
USC00415274,LLANO GRANDE,TX,26.2,-97.95,26.2
USC00415284,LOCKHART,TX,29.8858,-97.6917,166.7
USC00415341,LONGVIEW,TX,32.4725,-94.7172,100.6
USC00415344,LONGVIEW #2,TX,32.5183,-94.7189,153.6
USC00415351,LOOP,TX,32.9,-102.4167,989.1
USC00415354,LOOP 10 SE,TX,32.8769,-102.3758,946.1
USC00415398,LOVELADY,TX,31.1333,-95.45,92.0
USC00415409,LUBBOCK WFO,TX,33.5281,-101.8761,986.0
USC00415410,LUBBOCK 9N,TX,33.6897,-101.8219,989.1
USC00415412,LUBBOCK 2,TX,33.5833,-101.8833,982.1
USC00415415,LUFKIN 11 NW,TX,31.4269,-94.8942,106.7
USC00415429,LULING,TX,29.6756,-97.6578,121.9
USC00415435,LUMBERTON,TX,30.2503,-94.1783,13.1
USC00415444,LYFORD,TX,26.4,-97.8,-999.9
USC00415454,LYTLE 3W,TX,29.2358,-98.8433,220.1
USC00415477,MADISONVILLE,TX,30.9392,-95.9203,76.8
USC00415492,MAGNET,TX,29.1333,-96.0333,22.3
USC00415550,MANN,TX,31.95,-96.6167,137.2
USC00415561,MANSFIELD DAM,TX,30.4,-97.9167,167.9
USC00415579,MARATHON,TX,30.1925,-103.2717,1215.8
USC00415589,MARFA CAA AP,TX,30.25,-103.8833,1481.0
USC00415590,MARFA AP,TX,30.3667,-104.0167,1473.1
USC00415596,MARFA 3W,TX,30.3125,-104.0722,1460.0
USC00415611,MARLIN,TX,31.305,-96.8767,124.1
USC00415618,MARSHALL,TX,32.4892,-94.3289,92.0
USC00415630,MARYNEAL 4SW,TX,32.2017,-100.5003,783.3
USC00415650,MASON,TX,30.7478,-99.2306,466.6
USC00415658,MATADOR,TX,34.025,-100.8117,716.6
USC00415659,MATAGORDA #2,TX,28.6836,-95.9733,3.0
USC00415661,MATHIS 4 SSW,TX,28.0372,-97.8725,42.1
USC00415670,MAURBRO,TX,28.9167,-96.4667,9.1
USC00415674,MAVERICK RS,TX,29.2833,-103.5,823.9
USC00415701,MCALLEN,TX,26.1922,-98.2503,33.5
USC00415707,MCCAMEY,TX,31.1331,-102.2217,750.1
USC00415713,MCCAULLEY NEAR SCS #3,TX,32.8,-100.2333,-999.9
USC00415721,MCCOOK,TX,26.565,-98.1236,67.1
USC00415742,MEDINA 1NE,TX,29.81,-99.2497,521.8
USC00415757,MCGREGOR,TX,31.435,-97.4011,220.4
USC00415766,MCKINNEY MUNI AP,TX,33.1828,-96.59,173.4
USC00415770,MC LEAN,TX,35.2361,-100.5922,802.2
USC00415821,MEMPHIS,TX,34.7258,-100.5378,629.4
USC00415822,MENARD,TX,30.9044,-99.7867,603.2
USC00415828,MENTONE 2 S,TX,31.6833,-103.6,823.9
USC00415836,MERCEDES 6 SSE,TX,26.0619,-97.8997,22.9
USC00415852,MERKEL 12 SW,TX,32.3197,-100.1222,685.5
USC00415854,MERRILL RCH,TX,30.5333,-104.05,1667.9
USC00415859,MERTZON,TX,31.2667,-100.8167,679.4
USC00415861,MERTZON 12NNW,TX,31.4364,-100.8781,672.1
USC00415863,MESQUITE,TX,32.7667,-96.6,-999.9
USC00415869,MEXIA,TX,31.6181,-96.4497,153.3
USC00415875,MIAMI,TX,35.6936,-100.6392,837.3
USC00415887,MIDDLEWELL,TX,35.75,-102.1833,1158.8
USC00415888,MIDKIFF,TX,31.6333,-101.8333,823.0
USC00415891,MIDLAND 4 ENE,TX,32.0186,-102.0258,846.1
USC00415893,WFO MIDLAND,TX,31.9425,-102.1894,875.4
USC00415954,MINEOLA,TX,32.635,-95.4822,111.9
USC00415955,MINEOLA 2,TX,32.6667,-95.4833,125.0
USC00415956,MINEOLA 8 ENE,TX,32.7167,-95.3667,117.3
USC00415971,MIRANDO CITY,TX,27.45,-99.0,235.0
USC00415972,MISSION 4 W,TX,26.2167,-98.4,40.5
USC00415987,MOBEETIE,TX,35.5333,-100.4333,816.9
USC00415999,MONAHANS,TX,31.5414,-102.9122,776.3
USC00416000,MONAHANS 1 NW,TX,31.6,-102.9,801.9
USC00416014,MONTAGUE,TX,33.6667,-97.75,328.9
USC00416074,MORTON,TX,33.7186,-102.7586,1147.9
USC00416078,MOSCOW,TX,30.9167,-94.8333,75.9
USC00416104,MT LOCKE,TX,30.6711,-104.0231,2069.6
USC00416108,MT PLEASANT,TX,33.1631,-95.0097,111.3
USC00416118,MOUNTAIN SPRINGS,TX,33.4833,-97.05,-999.9
USC00416119,MT VERNON,TX,33.1964,-95.2236,136.2
USC00416130,MUENSTER,TX,33.6564,-97.3769,315.8
USC00416135,MULESHOE #1,TX,34.2192,-102.7328,1167.4
USC00416137,MULESHOE NWR,TX,33.9561,-102.7778,1143.6
USC00416146,MUNDAY,TX,33.4539,-99.6158,451.1
USC00416176,NACOGDOCHES,TX,31.6,-94.65,95.1
USC00416177,NACOGDOCHES,TX,31.6164,-94.6431,132.6
USC00416205,NATALIA,TX,29.2,-98.85,217.0
USC00416210,NAVARRO MILLS DAM,TX,31.9611,-96.6881,138.4
USC00416211,NAVASOTA,TX,30.3833,-96.1167,65.8
USC00416215,NAZARETH,TX,34.55,-102.1,1129.0
USC00416257,NELSON RCH,TX,29.95,-99.5167,647.7
USC00416271,NEW BOSTON 3 W,TX,33.4667,-94.4667,113.1
USC00416273,NEW BRAUNFELS WFO,TX,29.7044,-98.0283,191.1
USC00416276,NEW BRAUNFELS,TX,29.6597,-98.1636,219.5
USC00416280,NEW CANEY 2 E,TX,30.1375,-95.1783,71.6
USC00416286,NEW GULF,TX,29.2667,-95.895,21.9
USC00416339,NEWTON,TX,30.85,-93.7667,57.9
USC00416368,NIXON,TX,29.2828,-97.7675,103.6
USC00416434,N FK DAM,TX,30.6764,-97.7208,266.4
USC00416435,NORTH GALVESTON,TX,29.3333,-94.7667,-999.9
USC00416478,NOTLA NEAR #2,TX,36.1333,-100.5333,-999.9
USC00416484,NOVICE 1 E,TX,31.9833,-99.6167,604.1
USC00416495,OAK CREEK LAKE,TX,32.0419,-100.2775,613.6
USC00416497,OAKWOOD 7 NW,TX,31.6667,-95.9167,102.1
USC00416499,O C FISHER DAM,TX,31.4539,-100.4933,598.6
USC00416502,ODESSA,TX,31.8797,-102.3592,887.0
USC00416506,ODESSA 1SE,TX,31.8367,-102.3586,879.7
USC00416548,OILTON,TX,27.45,-98.9167,244.1
USC00416636,OLNEY,TX,33.3733,-98.7664,364.2
USC00416644,OLTON,TX,34.1794,-102.135,1100.6
USC00416649,OMAHA 2 W,TX,33.1836,-94.7792,120.4
USC00416664,ORANGE,TX,30.0858,-93.7417,3.0
USC00416680,ORANGE 9 N,TX,30.2267,-93.7389,7.0
USC00416694,ORSON RCH,TX,32.75,-101.6833,808.0
USC00416722,OVERTON,TX,32.2667,-94.9833,152.4
USC00416733,OZONA 22SE,TX,30.4267,-101.0367,646.2
USC00416734,OZONA,TX,30.7169,-101.2061,714.8
USC00416737,O 2 RCH,TX,29.85,-103.75,1153.1
USC00416739,PADRE IS AT CORPUS CHRISTI,TX,27.5906,-97.2306,2.4
USC00416740,PADUCAH 7E,TX,34.0231,-100.1842,527.3
USC00416742,PADUCAH 15S,TX,33.8083,-100.2981,566.3
USC00416747,PAINT ROCK,TX,31.5064,-99.9305,504.1
USC00416776,PAMPA #2,TX,35.5544,-100.9736,960.1
USC00416780,PANDALE 1 N,TX,30.2061,-101.5575,514.8
USC00416781,PANDALE 11 NE,TX,30.2678,-101.4533,507.5
USC00416785,PANHANDLE,TX,35.3514,-101.3897,1055.5
USC00416790,PANTER,TX,32.3333,-97.8667,305.1
USC00416792,PANTHER JUNCTION,TX,29.3272,-103.2061,1140.0
USC00416794,PARIS,TX,33.6744,-95.5586,165.2
USC00416825,PASADENA HOUSTON,TX,29.7167,-95.2167,9.1
USC00416836,PATRICIA,TX,32.55,-102.1167,915.0
USC00416879,PEARSALL,TX,28.8889,-99.0897,193.5
USC00416892,PECOS,TX,31.4167,-103.5,795.5
USC00416893,PECOS 8W,TX,31.3781,-103.6331,830.3
USC00416932,PENWELL,TX,31.7356,-102.5897,894.0
USC00416950,PERRYTON,TX,36.3897,-100.8239,896.7
USC00416953,PERRYTON 11 WNW,TX,36.4408,-100.9961,917.4
USC00416959,PERSIMMON GAP,TX,29.6603,-103.1736,873.3
USC00416960,PERSIMMON GAP 6 E,TX,29.65,-103.0833,772.1
USC00417020,PIERCE 1 E,TX,29.2353,-96.1817,32.0
USC00417028,PILOT POINT ISL DU BOI,TX,33.3658,-97.0122,210.3
USC00417040,PINELAND,TX,31.2447,-93.9658,67.1
USC00417044,PINE SPRINGS,TX,31.8903,-104.8078,1704.1
USC00417066,PITTSBURG 5 SSE,TX,32.9264,-94.9392,111.3
USC00417074,PLAINS,TX,33.1869,-102.8281,1120.1
USC00417079,PLAINVIEW,TX,34.1892,-101.7022,1027.2
USC00417081,PLAINVIEW WATER PRODUCTION,TX,34.1981,-101.7461,1051.6
USC00417111,PLEASANTON,TX,28.9606,-98.4772,109.1
USC00417116,PLEMONS,TX,35.7667,-101.3333,854.0
USC00417140,PT COMFORT,TX,28.6575,-96.5553,6.1
USC00417170,PORT ARANSAS,TX,27.8139,-97.075,2.4
USC00417173,PORT ARTHUR WB CITY,TX,29.8667,-93.9333,3.0
USC00417176,PORT ARANSAS 11 SSW,TX,27.6997,-97.1581,1.8
USC00417179,PORT ISABEL,TX,26.095,-97.3069,3.7
USC00417182,PORT LAVACA 2,TX,28.6167,-96.6333,6.1
USC00417183,PORT LAVACA,TX,28.6078,-96.6417,5.5
USC00417184,PORT MANSFIELD,TX,26.5533,-97.4278,1.8
USC00417186,PORT O'CONNOR,TX,28.4342,-96.4278,1.5
USC00417195,PORTLAND,TX,27.8764,-97.3164,9.1
USC00417205,POSSUM KINGDOM DAM,TX,32.8667,-98.4333,274.9
USC00417206,POST,TX,33.1983,-101.3747,792.8
USC00417213,POST OAK SCHOOL,TX,30.2667,-96.7167,96.9
USC00417215,POTEET,TX,29.0281,-98.5686,129.5
USC00417230,POYNOR 1 NE,TX,32.0833,-95.5833,161.8
USC00417232,PRADE RCH,TX,29.9167,-99.7908,625.4
USC00417262,PRESIDIO,TX,29.5711,-104.3714,795.5
USC00417264,PRESIDIO 2,TX,29.56,-104.3728,783.3
USC00417299,PROVIDENT CITY,TX,29.2833,-96.6333,46.0
USC00417300,PROCTOR RSVR,TX,31.9633,-98.4942,372.2
USC00417327,PUTNAM,TX,32.3664,-99.1925,494.1
USC00417336,QUANAH 2 SW,TX,34.2761,-99.7578,488.3
USC00417358,QUINLAN,TX,32.9167,-96.1333,156.1
USC00417388,RAINBOW,TX,32.2619,-97.7064,197.5
USC00417425,RANGER,TX,32.4667,-98.6833,435.9
USC00417426,RANGER 1 W,TX,32.4667,-98.7,470.0
USC00417431,RANKIN,TX,31.2286,-101.9461,797.1
USC00417436,RATCLIFF,TX,31.3833,-95.1333,-999.9
USC00417458,RAYMONDVILLE,TX,26.4644,-97.7847,9.4
USC00417463,RAY ROBERTS LAKE,TX,33.3333,-97.05,182.9
USC00417481,RED BLUFF DAM,TX,31.895,-103.9183,867.8
USC00417497,RED ROCK,TX,29.9667,-97.45,158.5
USC00417529,REFUGIO,TX,28.3,-97.2833,14.9
USC00417530,REFUGIO 3 SW,TX,28.2939,-97.3297,16.5
USC00417533,REFUGIO 2 NW,TX,28.3294,-97.2947,13.7
USC00417550,REMUDA,TX,32.8136,-97.5756,259.1
USC00417572,RHINELAND,TX,33.5333,-99.65,366.1
USC00417580,RICARDO,TX,27.4167,-97.8167,18.0
USC00417581,RICE,TX,32.2667,-96.5,134.1
USC00417586,RICHARDS,TX,30.5381,-95.8458,96.0
USC00417588,RICHARDSON,TX,32.9964,-96.7428,206.7
USC00417622,RIO GRANDE CITY,TX,26.3769,-98.8117,52.4
USC00417624,RIO GRANDE VILLAGE,TX,29.1853,-102.9622,566.3
USC00417628,RIOMEDINA,TX,29.4417,-98.88,259.1
USC00417633,RISING STAR 1S,TX,32.0817,-98.9658,497.7
USC00417669,ROBERT LEE 4WSW,TX,31.8836,-100.5358,583.4
USC00417677,ROBSTOWN,TX,27.7894,-97.6619,25.9
USC00417678,ROBY,TX,32.7333,-100.3833,604.1
USC00417680,ROCHELLE,TX,31.2333,-99.2,509.0
USC00417685,ROCKDALE,TX,30.6431,-97.0372,160.9
USC00417693,ROCK ISLAND,TX,29.5333,-96.5833,75.9
USC00417700,ROCKLAND 2 NW,TX,31.0167,-94.4,26.8
USC00417704,ROCKPORT,TX,28.0183,-97.0567,3.0
USC00417705,ROCKPORT MARINE LAB,TX,28.0167,-97.05,3.0
USC00417706,ROCKSPRINGS,TX,30.0239,-100.2119,726.0
USC00417707,ROCKWALL,TX,32.9331,-96.4647,165.5
USC00417708,ROCKWALL,TX,32.9333,-96.45,182.9
USC00417711,ROCKSPRINGS 5 W,TX,30.0167,-100.3,729.1
USC00417730,ROMERO,TX,35.7167,-102.9167,1238.1
USC00417743,ROSCOE,TX,32.4481,-100.5264,725.4
USC00417744,ROSEBUD,TX,31.0736,-96.9789,125.0
USC00417756,ROSENBERG,TX,29.55,-95.7833,34.1
USC00417779,ROSSVILLE,TX,29.1,-98.6833,171.0
USC00417782,ROTAN,TX,32.8556,-100.4611,608.1
USC00417790,ROUND ROCK,TX,30.5,-97.6833,-999.9
USC00417813,RUIDOSA 7 NE,TX,30.0333,-104.5833,1104.9
USC00417836,RUNGE,TX,28.8297,-97.7133,89.9
USC00417841,RUSK,TX,31.8092,-95.1428,211.8
USC00417873,SABINAL,TX,29.3278,-99.4653,290.2
USC00417875,SABINE,TX,29.7167,-93.8667,6.1
USC00417887,SAGINAW,TX,32.8667,-97.3667,-999.9
USC00417920,SALT FLAT,TX,31.7456,-105.0806,1134.5
USC00417921,SALT FLAT 10 ENE,TX,31.7833,-104.9,1186.0
USC00417936,SAM RAYBURN DAM,TX,31.0619,-94.1011,57.6
USC00417938,SAN ANGELO 15WNW,TX,31.4919,-100.6981,661.7
USC00417940,SAN ANGELO DAM,TX,31.4667,-100.4833,598.0
USC00417944,SAN ANGELO WFO,TX,31.3708,-100.4944,576.1
USC00417947,SAN ANTONIO INCARNATE WORD,TX,29.4703,-98.4728,213.4
USC00417948,SAN ANTONIO NURSERY,TX,29.3,-98.4667,180.1
USC00417951,SAN AUGUSTINE,TX,31.5192,-94.1186,89.9
USC00417952,SAN BENITO,TX,26.1333,-97.6333,11.9
USC00417957,SAN BERNARD W/L REFUGE,TX,28.9167,-95.5833,3.7
USC00417979,SAN JUANITO,TX,26.7,-98.2333,-999.9
USC00417981,SAN MANUEL,TX,26.565,-98.1189,22.9
USC00417983,SAN MARCOS,TX,29.8833,-97.9494,202.7
USC00417992,SAN SABA,TX,31.1833,-98.7167,364.2
USC00417994,SAN SABA 7NW,TX,31.2842,-98.7589,405.4
USC00418022,SANDERSON,TX,30.1414,-102.3917,849.8
USC00418040,SANFORD DAM,TX,35.7047,-101.5492,894.9
USC00418043,SANGER,TX,33.3633,-97.1744,205.7
USC00418047,SANTA ANNA,TX,31.7428,-99.3106,531.9
USC00418050,SANTA ANA NWR,TX,26.0825,-98.1353,19.8
USC00418059,SANTA ROSA 3 WNW,TX,26.2656,-97.8714,15.2
USC00418081,SARITA 7 E,TX,27.2169,-97.6956,11.6
USC00418126,SCHULENBURG,TX,29.6825,-96.8564,88.4
USC00418154,SEAGRAVES,TX,32.95,-102.5667,1047.9
USC00418160,SEALY,TX,29.7714,-96.1456,59.7
USC00418169,SAN ANTONIO/SEAWORLD,TX,29.4508,-98.7028,286.5
USC00418186,SEGUIN,TX,29.5833,-97.95,156.1
USC00418201,SEMINOLE,TX,32.7131,-102.6597,1016.8
USC00418221,SEYMOUR 3NW,TX,33.6419,-99.2894,399.6
USC00418231,SHAEFFER RCH,TX,27.6667,-97.75,57.9
USC00418236,SHAMROCK #2,TX,35.215,-100.2503,719.3
USC00418252,SHEFFIELD,TX,30.6886,-101.8272,662.9
USC00418274,SHERMAN,TX,33.7033,-96.6419,231.6
USC00418305,SIERRA BLANCA 2 E,TX,31.1831,-105.3542,1399.0
USC00418323,SILVERTON,TX,34.4733,-101.3022,998.2
USC00418335,SIMMS 4 WNW,TX,33.3667,-94.5667,98.1
USC00418354,SINTON,TX,28.1011,-97.5689,25.0
USC00418382,SLOAN,TX,31.15,-98.9167,396.8
USC00418415,SMITHVILLE,TX,30.0092,-97.1644,96.6
USC00418433,SNYDER,TX,32.71,-100.9111,706.8
USC00418435,SOCORRO,TX,31.65,-106.2833,1115.9
USC00418445,SOMERVILLE,TX,30.35,-96.5167,75.9
USC00418446,SOMERVILLE DAM,TX,30.3367,-96.5403,80.2
USC00418449,SONORA,TX,30.5508,-100.6519,643.7
USC00418450,SONORA EXP ST,TX,30.2667,-100.5667,762.9
USC00418487,S PADRE IS,TX,26.1375,-97.1742,1.5
USC00418523,SPEARMAN,TX,36.1981,-101.1847,943.4
USC00418561,SPRINGTOWN,TX,32.9667,-97.6667,264.9
USC00418566,SPUR,TX,33.4792,-100.8761,700.1
USC00418568,TOWN BLUFF DAM,TX,30.8,-94.1833,65.2
USC00418583,STAMFORD 1,TX,32.9403,-99.8036,491.3
USC00418624,STEPHENVILLE 4 N,TX,32.2833,-98.2,433.1
USC00418625,STEPHENVILLE 7 WSW,TX,32.1667,-98.3167,442.0
USC00418630,STERLING CITY,TX,31.8408,-100.9786,701.0
USC00418646,STILLHOUSE HOLLOW DAM,TX,31.0372,-97.5283,215.2
USC00418647,STINNETT,TX,35.8333,-101.45,954.0
USC00418648,STINNETT (1),TX,35.8167,-101.45,967.7
USC00418658,STOCKDALE 6N,TX,29.3258,-97.9753,161.5
USC00418683,STOWELL,TX,29.7833,-94.3833,-999.9
USC00418692,STRATFORD,TX,36.4414,-102.0775,1098.2
USC00418714,STUDY BUTTE,TX,29.3286,-103.5531,781.2
USC00418715,STUDY BUTTE 30NNE,TX,29.5811,-103.3539,942.4
USC00418721,SUBSTN 14,TX,30.2667,-100.5833,793.1
USC00418728,SUGAR LAND,TX,29.6197,-95.6575,23.5
USC00418743,SULPHUR SPRINGS,TX,33.1481,-95.6269,150.9
USC00418761,SUNRAY 4 SW,TX,35.9667,-101.8667,1079.9
USC00418773,SUTHERLAND SPRINGS,TX,29.2833,-98.05,-999.9
USC00418788,SWEETWATER,TX,32.4667,-100.4,659.3
USC00418789,SWEETWATER AVENGER FLD,TX,32.4667,-100.4667,729.1
USC00418818,TAHOKA,TX,33.17,-101.81,948.5
USC00418845,TARPLEY 3S,TX,29.6075,-99.28,397.8
USC00418852,TASCOSA,TX,35.5667,-102.3,1040.0
USC00418861,TAYLOR,TX,30.57,-97.4092,172.2
USC00418862,TAYLOR 1NW,TX,30.5844,-97.4156,174.0
USC00418910,TEMPLE,TX,31.0781,-97.3183,193.5
USC00418924,TERLINGUA,TX,29.3486,-103.595,802.5
USC00418926,TERLINGUA RCH 2,TX,29.4744,-103.4061,1122.3
USC00418939,TESCO,TX,32.5,-100.25,609.9
USC00418942,TEXARKANA,TX,33.4367,-94.0772,118.9
USC00418944,TEXARKANA DAM,TX,33.3,-94.1667,86.0
USC00418964,TEXLINE,TX,36.3786,-103.0244,1433.8
USC00418995,THOMPSONS,TX,29.4667,-95.55,20.7
USC00418996,THOMPSONS 3 WSW,TX,29.4822,-95.6314,21.3
USC00419004,THORNTON 1SSE,TX,31.3917,-96.5656,144.8
USC00419013,THROCKMORTON 8 NNW,TX,33.3,-99.2167,-999.9
USC00419014,THROCKMORTON,TX,33.1806,-99.1897,417.6
USC00419015,THURBER 5 NE,TX,32.5333,-98.3333,293.8
USC00419016,THROCKMORTON 10N,TX,33.3144,-99.2006,425.5
USC00419029,TILDEN,TX,28.4667,-98.55,-999.9
USC00419031,TILDEN 4 SSE,TX,28.4114,-98.5294,105.2
USC00419068,TOLEDO BEND DAM,TX,31.175,-93.5653,57.9
USC00419076,TOMBALL,TX,30.1003,-95.6114,64.0
USC00419088,TORNILLO 2 SSE,TX,31.4019,-106.0569,1088.1
USC00419101,TOWN BLUFF DAM,TX,30.7931,-94.1819,66.8
